,Unnamed: 0,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
9716,9716,205533,A. Juel Andersen,26,https://cdn.sofifa.org/48/18/players/205533.png,Denmark,https://cdn.sofifa.org/flags/13.png,66,69,Aarhus GF,https://cdn.sofifa.org/24/18/teams/271.png,€675K,€4K,1727
9717,9717,210653,L. Quintana,25,https://cdn.sofifa.org/48/18/players/210653.png,Mexico,https://cdn.sofifa.org/flags/83.png,66,68,U.N.A.M.,https://cdn.sofifa.org/24/18/teams/1881.png,€650K,€5K,1545
9718,9718,220637,Moi Delgado,23,https://cdn.sofifa.org/48/18/players/220637.png,Spain,https://cdn.sofifa.org/flags/45.png,66,73,FC Barcelona B,https://cdn.sofifa.org/24/18/teams/110704.png,€750K,€2K,1642
9719,9719,160221,A. Sebrino,25,https://cdn.sofifa.org/48/18/players/160221.png,Chile,https://cdn.sofifa.org/flags/55.png,66,66,CD Palestino,https://cdn.sofifa.org/24/18/teams/111328.png,€725K,€2K,1764
9720,9720,237533,Victor Massaia,25,https://cdn.sofifa.org/48/18/players/237533.png,Brazil,https://cdn.sofifa.org/flags/54.png,66,68,Grupo Desportivo de Chaves,https://cdn.sofifa.org/24/18/teams/518.png,€650K,€2K,1373
9721,9721,190685,M. Dembélé,28,https://cdn.sofifa.org/48/18/players/190685.png,Mali,https://cdn.sofifa.org/flags/126.png,66,66,Le Havre AC,https://cdn.sofifa.org/24/18/teams/1738.png,€675K,€3K,1623
9722,9722,198622,H. Hansson,24,https://cdn.sofifa.org/48/18/players/198622.png,Faroe Islands,https://cdn.sofifa.org/flags/16.png,66,69,AC Horsens,https://cdn.sofifa.org/24/18/teams/1446.png,€825K,€3K,1725
9723,9723,200158,M. Appiah,29,https://cdn.sofifa.org/48/18/players/200158.png,Germany,https://cdn.sofifa.org/flags/21.png,66,66,VfL Osnabrück,https://cdn.sofifa.org/24/18/teams/487.png,€500K,€1K,1562
9724,9724,202974,Sin Se Gye,26,https://cdn.sofifa.org/48/18/players/202974.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,66,67,Sangju Sangmu FC,https://cdn.sofifa.org/24/18/teams/2055.png,€625K,€3K,1834
9725,9725,208862,J. Giraudon,25,https://cdn.sofifa.org/48/18/players/208862.png,France,https://cdn.sofifa.org/flags/18.png,66,72,ES Troyes AC,https://cdn.sofifa.org/24/18/teams/294.png,€750K,€6K,1536
9726,9726,212958,K. Opare,26,https://cdn.sofifa.org/48/18/players/212958.png,United States,https://cdn.sofifa.org/flags/95.png,66,67,D.C. United,https://cdn.sofifa.org/24/18/teams/688.png,€625K,€2K,1503
9727,9727,217054,H. Cummings,25,https://cdn.sofifa.org/48/18/players/217054.png,Panama,https://cdn.sofifa.org/flags/87.png,66,71,San Jose Earthquakes,https://cdn.sofifa.org/24/18/teams/111928.png,€725K,€2K,1497
9728,9728,234462,H. Yılmaz,33,https://cdn.sofifa.org/48/18/players/234462.png,Turkey,https://cdn.sofifa.org/flags/48.png,66,66,Alanyaspor,https://cdn.sofifa.org/24/18/teams/113142.png,€325K,€3K,925
9729,9729,138719,C. O'Grady,31,https://cdn.sofifa.org/48/18/players/138719.png,England,https://cdn.sofifa.org/flags/14.png,66,66,Chesterfield,https://cdn.sofifa.org/24/18/teams/1924.png,€575K,€5K,1585
9730,9730,205535,T. Kløve,26,https://cdn.sofifa.org/48/18/players/205535.png,Denmark,https://cdn.sofifa.org/flags/13.png,66,67,SønderjyskE,https://cdn.sofifa.org/24/18/teams/1447.png,€750K,€4K,1696
9731,9731,220127,João Silva,27,https://cdn.sofifa.org/48/18/players/220127.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,67,CD Feirense,https://cdn.sofifa.org/24/18/teams/10019.png,€750K,€4K,1513
9732,9732,226783,F. Alashe,23,https://cdn.sofifa.org/48/18/players/226783.png,United States,https://cdn.sofifa.org/flags/95.png,66,71,San Jose Earthquakes,https://cdn.sofifa.org/24/18/teams/111928.png,€725K,€2K,1703
9733,9733,230623,S. Bakış,23,https://cdn.sofifa.org/48/18/players/230623.png,Turkey,https://cdn.sofifa.org/flags/48.png,66,73,Bursaspor,https://cdn.sofifa.org/24/18/teams/742.png,€925K,€5K,1461
9734,9734,234463,N. Solís,23,https://cdn.sofifa.org/48/18/players/234463.png,Argentina,https://cdn.sofifa.org/flags/52.png,66,75,Club Atlético Huracán,https://cdn.sofifa.org/24/18/teams/111711.png,€1M,€6K,1587
9735,9735,198624,J. Shaughnessy,24,https://cdn.sofifa.org/48/18/players/198624.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,66,72,St. Johnstone FC,https://cdn.sofifa.org/24/18/teams/100804.png,€750K,€2K,1495
9736,9736,202208,D. Petratos,24,https://cdn.sofifa.org/48/18/players/202208.png,Australia,https://cdn.sofifa.org/flags/195.png,66,69,Newcastle Jets,https://cdn.sofifa.org/24/18/teams/111398.png,€825K,€1K,1770
9737,9737,207584,M. Boman,28,https://cdn.sofifa.org/48/18/players/207584.png,Sweden,https://cdn.sofifa.org/flags/46.png,66,66,IFK Göteborg,https://cdn.sofifa.org/24/18/teams/319.png,€675K,€3K,1606
9738,9738,184288,D. Dervite,28,https://cdn.sofifa.org/48/18/players/184288.png,France,https://cdn.sofifa.org/flags/18.png,66,66,Bolton Wanderers,https://cdn.sofifa.org/24/18/teams/4.png,€525K,€10K,1419
9739,9739,143073,I. Furios,38,https://cdn.sofifa.org/48/18/players/143073.png,Argentina,https://cdn.sofifa.org/flags/52.png,66,66,Club Atlético Patronato,https://cdn.sofifa.org/24/18/teams/110581.png,€90K,€2K,1427
9740,9740,214497,A. Ricaurte,25,https://cdn.sofifa.org/48/18/players/214497.png,Colombia,https://cdn.sofifa.org/flags/56.png,66,70,Atlético Huila,https://cdn.sofifa.org/24/18/teams/112528.png,€825K,€1K,1693
9741,9741,221665,R. Lindkvist,27,https://cdn.sofifa.org/48/18/players/221665.png,Sweden,https://cdn.sofifa.org/flags/46.png,66,67,AIK Solna,https://cdn.sofifa.org/24/18/teams/433.png,€600K,€3K,1806
9742,9742,226273,S. Davis,24,https://cdn.sofifa.org/48/18/players/226273.png,United States,https://cdn.sofifa.org/flags/95.png,66,73,New York Red Bulls,https://cdn.sofifa.org/24/18/teams/689.png,€900K,€2K,1791
9743,9743,229601,João Góis,27,https://cdn.sofifa.org/48/18/players/229601.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,67,FC Paços de Ferreira,https://cdn.sofifa.org/24/18/teams/1892.png,€600K,€3K,1659
9744,9744,236001,Raí,19,https://cdn.sofifa.org/48/18/players/236001.png,Brazil,https://cdn.sofifa.org/flags/54.png,66,79,Real Zaragoza,https://cdn.sofifa.org/24/18/teams/244.png,€1.2M,€2K,1549
9745,9745,192481,D. Rowe,25,https://cdn.sofifa.org/48/18/players/192481.png,England,https://cdn.sofifa.org/flags/14.png,66,69,Ipswich Town,https://cdn.sofifa.org/24/18/teams/94.png,€800K,€6K,1582
9746,9746,194785,T. Flanagan,25,https://cdn.sofifa.org/48/18/players/194785.png,Northern Ireland,https://cdn.sofifa.org/flags/35.png,66,70,Burton Albion,https://cdn.sofifa.org/24/18/teams/15015.png,€700K,€3K,1459
9747,9747,199394,Diego Maurício,26,https://cdn.sofifa.org/48/18/players/199394.png,Brazil,https://cdn.sofifa.org/flags/54.png,66,67,Gangwon FC,https://cdn.sofifa.org/24/18/teams/112115.png,€775K,€2K,1684
9748,9748,199906,I. Kireev,25,https://cdn.sofifa.org/48/18/players/199906.png,Russia,https://cdn.sofifa.org/flags/40.png,66,69,FC Rostov,https://cdn.sofifa.org/24/18/teams/110231.png,€800K,€9K,1749
9749,9749,206562,L. Thompson,22,https://cdn.sofifa.org/48/18/players/206562.png,Wales,https://cdn.sofifa.org/flags/50.png,66,74,Norwich City,https://cdn.sofifa.org/24/18/teams/1792.png,€925K,€9K,1742
9750,9750,221666,L. Mulholland,28,https://cdn.sofifa.org/48/18/players/221666.png,England,https://cdn.sofifa.org/flags/14.png,66,66,Real Salt Lake,https://cdn.sofifa.org/24/18/teams/111065.png,€650K,€3K,1831
9751,9751,231394,Hildeberto Pereira,21,https://cdn.sofifa.org/48/18/players/231394.png,Portugal,https://cdn.sofifa.org/flags/38.png,66,78,Legia Warszawa,https://cdn.sofifa.org/24/18/teams/1871.png,€1M,€2K,1898
9752,9752,238562,P. Hoffmann,25,https://cdn.sofifa.org/48/18/players/238562.png,Germany,https://cdn.sofifa.org/flags/21.png,66,68,SC Preußen Münster,https://cdn.sofifa.org/24/18/teams/531.png,€775K,€1K,1667
9753,9753,188386,E. Butin,29,https://cdn.sofifa.org/48/18/players/188386.png,France,https://cdn.sofifa.org/flags/18.png,66,66,Stade Brestois 29,https://cdn.sofifa.org/24/18/teams/378.png,€650K,€3K,1624
9754,9754,203491,A. O'Brien,23,https://cdn.sofifa.org/48/18/players/203491.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,66,73,Millwall,https://cdn.sofifa.org/24/18/teams/97.png,€900K,€9K,1692
9755,9755,206563,J. Holt,24,https://cdn.sofifa.org/48/18/players/206563.png,Scotland,https://cdn.sofifa.org/flags/42.png,66,70,Rangers,https://cdn.sofifa.org/24/18/teams/86.png,€825K,€12K,1809
9756,9756,208099,I. Runje,26,https://cdn.sofifa.org/48/18/players/208099.png,Croatia,https://cdn.sofifa.org/flags/10.png,66,68,Jagiellonia Białystok,https://cdn.sofifa.org/24/18/teams/110745.png,€650K,€3K,1365
9757,9757,210147,M. Al Harbi,29,https://cdn.sofifa.org/48/18/players/210147.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,66,66,Al Ahli,https://cdn.sofifa.org/24/18/teams/112387.png,€475K,€10K,1707
9758,9758,224995,W. Pacheco,22,https://cdn.sofifa.org/48/18/players/224995.png,Colombia,https://cdn.sofifa.org/flags/56.png,66,74,La Equidad,https://cdn.sofifa.org/24/18/teams/112523.png,€800K,€1K,1634
9759,9759,159972,N. Birones,33,https://cdn.sofifa.org/48/18/players/159972.png,Chile,https://cdn.sofifa.org/flags/55.png,66,66,San Luis de Quillota,https://cdn.sofifa.org/24/18/teams/112668.png,€260K,€1K,1813
9760,9760,189412,L. Damour,26,https://cdn.sofifa.org/48/18/players/189412.png,France,https://cdn.sofifa.org/flags/18.png,66,70,Cardiff City,https://cdn.sofifa.org/24/18/teams/1961.png,€700K,€8K,1814
9761,9761,193252,T. Schrammel,29,https://cdn.sofifa.org/48/18/players/193252.png,Austria,https://cdn.sofifa.org/flags/4.png,66,66,SK Rapid Wien,https://cdn.sofifa.org/24/18/teams/254.png,€475K,€6K,1807
9762,9762,199909,P. Pervan,29,https://cdn.sofifa.org/48/18/players/199909.png,Austria,https://cdn.sofifa.org/flags/4.png,66,68,LASK Linz,https://cdn.sofifa.org/24/18/teams/252.png,€525K,€4K,966
9763,9763,203749,S. Bradley,25,https://cdn.sofifa.org/48/18/players/203749.png,England,https://cdn.sofifa.org/flags/14.png,66,70,Plymouth Argyle,https://cdn.sofifa.org/24/18/teams/1929.png,€700K,€3K,1452
9764,9764,204773,M. Jeannin,26,https://cdn.sofifa.org/48/18/players/204773.png,Algeria,https://cdn.sofifa.org/flags/97.png,66,70,Clermont Foot 63,https://cdn.sofifa.org/24/18/teams/1815.png,€575K,€2K,1058
9765,9765,212709,T. Kemp,26,https://cdn.sofifa.org/48/18/players/212709.png,United States,https://cdn.sofifa.org/flags/95.png,66,67,D.C. United,https://cdn.sofifa.org/24/18/teams/688.png,€625K,€2K,1774
9766,9766,220901,David Raya,21,https://cdn.sofifa.org/48/18/players/220901.png,Spain,https://cdn.sofifa.org/flags/45.png,66,76,Blackburn Rovers,https://cdn.sofifa.org/24/18/teams/3.png,€800K,€2K,1143
9767,9767,164581,M. de Jong,30,https://cdn.sofifa.org/48/18/players/164581.png,Canada,https://cdn.sofifa.org/flags/70.png,66,66,Vancouver Whitecaps FC,https://cdn.sofifa.org/24/18/teams/101112.png,€475K,€2K,1843
9768,9768,181477,N. Boogaard,30,https://cdn.sofifa.org/48/18/players/181477.png,Australia,https://cdn.sofifa.org/flags/195.png,66,66,Newcastle Jets,https://cdn.sofifa.org/24/18/teams/111398.png,€475K,€2K,1332
9769,9769,206054,S. Gündüz,23,https://cdn.sofifa.org/48/18/players/206054.png,Germany,https://cdn.sofifa.org/flags/21.png,66,71,VfL Bochum,https://cdn.sofifa.org/24/18/teams/160.png,€850K,€5K,1778
9770,9770,208614,A. Uryga,23,https://cdn.sofifa.org/48/18/players/208614.png,Poland,https://cdn.sofifa.org/flags/37.png,66,68,Wisła Płock,https://cdn.sofifa.org/24/18/teams/1569.png,€675K,€2K,1607
9771,9771,151270,J. Coppinger,36,https://cdn.sofifa.org/48/18/players/151270.png,England,https://cdn.sofifa.org/flags/14.png,66,66,Doncaster Rovers,https://cdn.sofifa.org/24/18/teams/142.png,€220K,€2K,1778
9772,9772,231910,Kim Gun Hee,22,https://cdn.sofifa.org/48/18/players/231910.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,66,72,Suwon Samsung Bluewings,https://cdn.sofifa.org/24/18/teams/983.png,€900K,€3K,1604
9773,9773,236518,A. Nordin,19,https://cdn.sofifa.org/48/18/players/236518.png,France,https://cdn.sofifa.org/flags/18.png,66,78,AS Nancy Lorraine,https://cdn.sofifa.org/24/18/teams/1823.png,€1.1M,€6K,1627
9774,9774,202215,J. Willis,28,https://cdn.sofifa.org/48/18/players/202215.png,United States,https://cdn.sofifa.org/flags/95.png,66,68,Houston Dynamo,https://cdn.sofifa.org/24/18/teams/698.png,€550K,€2K,1129
9775,9775,215527,F. Heerkens,27,https://cdn.sofifa.org/48/18/players/215527.png,Netherlands,https://cdn.sofifa.org/flags/34.png,66,66,Willem II,https://cdn.sofifa.org/24/18/teams/1907.png,€525K,€3K,1532
9776,9776,159975,I. Jarano,33,https://cdn.sofifa.org/48/18/players/159975.png,Chile,https://cdn.sofifa.org/flags/55.png,66,66,CD O'Higgins,https://cdn.sofifa.org/24/18/teams/112116.png,€400K,€2K,1699
9777,9777,228327,F. Azemi,25,https://cdn.sofifa.org/48/18/players/228327.png,Norway,https://cdn.sofifa.org/flags/36.png,66,71,Vålerenga Fotball,https://cdn.sofifa.org/24/18/teams/920.png,€875K,€2K,1734
9778,9778,169447,M. McGlinchey,30,https://cdn.sofifa.org/48/18/players/169447.png,New Zealand,https://cdn.sofifa.org/flags/198.png,66,66,Wellington Phoenix,https://cdn.sofifa.org/24/18/teams/111766.png,€600K,€2K,1802
9779,9779,176103,Z. Ljubijankič,33,https://cdn.sofifa.org/48/18/players/176103.png,Slovenia,https://cdn.sofifa.org/flags/44.png,66,66,Urawa Red Diamonds,https://cdn.sofifa.org/24/18/teams/111575.png,€400K,€4K,1791
9780,9780,179687,J. Martínez,30,https://cdn.sofifa.org/48/18/players/179687.png,Mexico,https://cdn.sofifa.org/flags/83.png,66,66,Pachuca,https://cdn.sofifa.org/24/18/teams/110147.png,€475K,€8K,1809
9781,9781,205288,Fernando,27,https://cdn.sofifa.org/48/18/players/205288.png,Spain,https://cdn.sofifa.org/flags/45.png,66,70,UD Almería,https://cdn.sofifa.org/24/18/teams/1861.png,€575K,€2K,1151
9782,9782,202985,Kim Dae Ho,29,https://cdn.sofifa.org/48/18/players/202985.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,66,66,Pohang Steelers,https://cdn.sofifa.org/24/18/teams/1474.png,€475K,€3K,1744
9783,9783,138729,K. Risgård,34,https://cdn.sofifa.org/48/18/players/138729.png,Denmark,https://cdn.sofifa.org/flags/13.png,66,66,Aalborg BK,https://cdn.sofifa.org/24/18/teams/820.png,€325K,€5K,1810
9784,9784,219625,F. Cardozo,22,https://cdn.sofifa.org/48/18/players/219625.png,Argentina,https://cdn.sofifa.org/flags/52.png,66,72,Arsenal de Sarandí,https://cdn.sofifa.org/24/18/teams/110394.png,€750K,€3K,1535
9785,9785,223721,D. Londoño,22,https://cdn.sofifa.org/48/18/players/223721.png,Colombia,https://cdn.sofifa.org/flags/56.png,66,76,Envigado FC,https://cdn.sofifa.org/24/18/teams/112526.png,€900K,€1K,1609
9786,9786,241129,N. Trujic,25,https://cdn.sofifa.org/48/18/players/241129.png,Serbia,https://cdn.sofifa.org/flags/51.png,66,70,FC Tosno,https://cdn.sofifa.org/24/18/teams/113704.png,€850K,€7K,1572
9787,9787,199658,F. Cuvelier,24,https://cdn.sofifa.org/48/18/players/199658.png,Belgium,https://cdn.sofifa.org/flags/7.png,66,71,Walsall,https://cdn.sofifa.org/24/18/teams/1803.png,€850K,€3K,1853
9788,9788,202730,Gerson,25,https://cdn.sofifa.org/48/18/players/202730.png,Brazil,https://cdn.sofifa.org/flags/54.png,66,69,Gangwon FC,https://cdn.sofifa.org/24/18/teams/112115.png,€675K,€3K,1609
9789,9789,214762,N. Avellaneda,24,https://cdn.sofifa.org/48/18/players/214762.png,Argentina,https://cdn.sofifa.org/flags/52.png,66,74,Club Atlético Lanús,https://cdn.sofifa.org/24/18/teams/110395.png,€700K,€3K,1086
9790,9790,215786,Y. Boé-Kane,26,https://cdn.sofifa.org/48/18/players/215786.png,France,https://cdn.sofifa.org/flags/18.png,66,70,AC Ajaccio,https://cdn.sofifa.org/24/18/teams/614.png,€700K,€2K,1665
9791,9791,234730,V. Rosier,20,https://cdn.sofifa.org/48/18/players/234730.png,France,https://cdn.sofifa.org/flags/18.png,66,72,Dijon FCO,https://cdn.sofifa.org/24/18/teams/110569.png,€750K,€4K,1629
9792,9792,235754,Borja Herrera,24,https://cdn.sofifa.org/48/18/players/235754.png,Spain,https://cdn.sofifa.org/flags/45.png,66,71,UD Las Palmas,https://cdn.sofifa.org/24/18/teams/472.png,€725K,€5K,1805
9793,9793,223979,Paolo Fernandes,18,https://cdn.sofifa.org/48/18/players/223979.png,Spain,https://cdn.sofifa.org/flags/45.png,66,79,NAC Breda,https://cdn.sofifa.org/24/18/teams/1904.png,€1.2M,€2K,1678
9794,9794,232683,T. Nakamura,27,https://cdn.sofifa.org/48/18/players/232683.png,Japan,https://cdn.sofifa.org/flags/163.png,66,66,Júbilo Iwata,https://cdn.sofifa.org/24/18/teams/101144.png,€525K,€2K,1572
9795,9795,169451,M. Gardyne,31,https://cdn.sofifa.org/48/18/players/169451.png,Scotland,https://cdn.sofifa.org/flags/42.png,66,66,Ross County FC,https://cdn.sofifa.org/24/18/teams/631.png,€575K,€3K,1756
9796,9796,193771,A. Wildig,25,https://cdn.sofifa.org/48/18/players/193771.png,England,https://cdn.sofifa.org/flags/14.png,66,70,Morecambe,https://cdn.sofifa.org/24/18/teams/357.png,€825K,€3K,1702
9797,9797,214508,C. Pérez,31,https://cdn.sofifa.org/48/18/players/214508.png,Colombia,https://cdn.sofifa.org/flags/56.png,66,66,Águilas Doradas,https://cdn.sofifa.org/24/18/teams/112578.png,€425K,€1K,1613
9798,9798,229868,D. Mignanelli,24,https://cdn.sofifa.org/48/18/players/229868.png,Italy,https://cdn.sofifa.org/flags/27.png,66,70,Ascoli,https://cdn.sofifa.org/24/18/teams/1846.png,€700K,€1K,1653
9799,9799,237548,O. Haddadi,25,https://cdn.sofifa.org/48/18/players/237548.png,Tunisia,https://cdn.sofifa.org/flags/145.png,66,71,Dijon FCO,https://cdn.sofifa.org/24/18/teams/110569.png,€700K,€5K,1630
9800,9800,179692,C. Davies,31,https://cdn.sofifa.org/48/18/players/179692.png,United States,https://cdn.sofifa.org/flags/95.png,66,66,Philadelphia Union,https://cdn.sofifa.org/24/18/teams/112134.png,€575K,€3K,1676
9801,9801,199917,J. Forster-Caskey,23,https://cdn.sofifa.org/48/18/players/199917.png,England,https://cdn.sofifa.org/flags/14.png,66,75,Charlton Athletic,https://cdn.sofifa.org/24/18/teams/89.png,€975K,€4K,1816
9802,9802,226541,U. Zeybek,22,https://cdn.sofifa.org/48/18/players/226541.png,Turkey,https://cdn.sofifa.org/flags/48.png,66,75,Fenerbahçe SK,https://cdn.sofifa.org/24/18/teams/326.png,€975K,€14K,1746
9803,9803,227565,Tropi,22,https://cdn.sofifa.org/48/18/players/227565.png,Spain,https://cdn.sofifa.org/flags/45.png,66,73,Lorca Deportiva CF,https://cdn.sofifa.org/24/18/teams/2026.png,€775K,€6K,1715
9804,9804,231405,E. Mbende,21,https://cdn.sofifa.org/48/18/players/231405.png,Germany,https://cdn.sofifa.org/flags/21.png,66,73,Chemnitzer FC,https://cdn.sofifa.org/24/18/teams/507.png,€775K,€1K,1374
9805,9805,232429,K. Kawamata,27,https://cdn.sofifa.org/48/18/players/232429.png,Japan,https://cdn.sofifa.org/flags/163.png,66,67,Júbilo Iwata,https://cdn.sofifa.org/24/18/teams/101144.png,€750K,€2K,1555
9806,9806,111085,Abel Gómez,35,https://cdn.sofifa.org/48/18/players/111085.png,Spain,https://cdn.sofifa.org/flags/45.png,66,66,Lorca Deportiva CF,https://cdn.sofifa.org/24/18/teams/2026.png,€150K,€2K,1739
9807,9807,53741,L. Holmes,30,https://cdn.sofifa.org/48/18/players/53741.png,England,https://cdn.sofifa.org/flags/14.png,66,66,Exeter City,https://cdn.sofifa.org/24/18/teams/143.png,€600K,€4K,1669
9808,9808,205038,F. Helstrup,24,https://cdn.sofifa.org/48/18/players/205038.png,Denmark,https://cdn.sofifa.org/flags/13.png,66,73,Arka Gdynia,https://cdn.sofifa.org/24/18/teams/111082.png,€775K,€2K,1470
9809,9809,214510,L. Mosquera,28,https://cdn.sofifa.org/48/18/players/214510.png,Colombia,https://cdn.sofifa.org/flags/56.png,66,66,Águilas Doradas,https://cdn.sofifa.org/24/18/teams/112578.png,€650K,€1K,1892
9810,9810,221934,S. Scougall,24,https://cdn.sofifa.org/48/18/players/221934.png,Scotland,https://cdn.sofifa.org/flags/42.png,66,72,St. Johnstone FC,https://cdn.sofifa.org/24/18/teams/100804.png,€875K,€2K,1732
9811,9811,169198,M. Jiménez,36,https://cdn.sofifa.org/48/18/players/169198.png,Mexico,https://cdn.sofifa.org/flags/83.png,66,66,Querétaro,https://cdn.sofifa.org/24/18/teams/110150.png,€90K,€2K,1717
9812,9812,235502,Luisinho,26,https://cdn.sofifa.org/48/18/players/235502.png,Brazil,https://cdn.sofifa.org/flags/54.png,66,67,Al Faisaly,https://cdn.sofifa.org/24/18/teams/112389.png,€750K,€7K,1634
9813,9813,239342,H. Koffi,20,https://cdn.sofifa.org/48/18/players/239342.png,Burkina Faso,https://cdn.sofifa.org/flags/101.png,66,77,LOSC Lille,https://cdn.sofifa.org/24/18/teams/65.png,€875K,€6K,1010
9814,9814,199407,D. Post,28,https://cdn.sofifa.org/48/18/players/199407.png,Netherlands,https://cdn.sofifa.org/flags/34.png,66,66,VVV-Venlo,https://cdn.sofifa.org/24/18/teams/100651.png,€525K,€4K,1732
9815,9815,211439,T. Gabuza,29,https://cdn.sofifa.org/48/18/players/211439.png,South Africa,https://cdn.sofifa.org/flags/140.png,66,66,Orlando Pirates,https://cdn.sofifa.org/24/18/teams/110930.png,€650K,€1K,1572
9816,9816,215279,T. Albutat,24,https://cdn.sofifa.org/48/18/players/215279.png,Germany,https://cdn.sofifa.org/flags/21.png,66,73,MSV Duisburg,https://cdn.sofifa.org/24/18/teams/1825.png,€775K,€2K,1706
9817,9817,237551,T. Ephestion,22,https://cdn.sofifa.org/48/18/players/237551.png,France,https://cdn.sofifa.org/flags/18.png,66,75,RC Lens,https://cdn.sofifa.org/24/18/teams/64.png,€975K,€3K,1702
9818,9818,211952,M. Thiel,24,https://cdn.sofifa.org/48/18/players/211952.png,Germany,https://cdn.sofifa.org/flags/21.png,66,72,1. FC Heidenheim,https://cdn.sofifa.org/24/18/teams/111235.png,€875K,€5K,1649
9819,9819,148720,H. Hauger,31,https://cdn.sofifa.org/48/18/players/148720.png,Norway,https://cdn.sofifa.org/flags/36.png,66,66,Strømsgodset IF,https://cdn.sofifa.org/24/18/teams/922.png,€425K,€2K,1708
9820,9820,176368,Kim Chang Soo,31,https://cdn.sofifa.org/48/18/players/176368.png,Korea Republic,https://cdn.sofifa.org/flags/167.png,66,66,Ulsan Hyundai Horang-i,https://cdn.sofifa.org/24/18/teams/1473.png,€425K,€2K,1796
9821,9821,143601,M. Rosales,36,https://cdn.sofifa.org/48/18/players/143601.png,Argentina,https://cdn.sofifa.org/flags/52.png,66,66,Vancouver Whitecaps FC,https://cdn.sofifa.org/24/18/teams/101112.png,€220K,€2K,1688
9822,9822,217585,B. Kuipers,22,https://cdn.sofifa.org/48/18/players/217585.png,Netherlands,https://cdn.sofifa.org/flags/34.png,66,71,ADO Den Haag,https://cdn.sofifa.org/24/18/teams/650.png,€725K,€3K,1736
9823,9823,221425,K. Nagasawa,25,https://cdn.sofifa.org/48/18/players/221425.png,Japan,https://cdn.sofifa.org/flags/163.png,66,67,Urawa Red Diamonds,https://cdn.sofifa.org/24/18/teams/111575.png,€775K,€4K,1545
9824,9824,226801,S. Abdul-Salaam,25,https://cdn.sofifa.org/48/18/players/226801.png,United States,https://cdn.sofifa.org/flags/95.png,66,69,Sporting Kansas City,https://cdn.sofifa.org/24/18/teams/696.png,€675K,€2K,1583
9825,9825,169713,S. Cummings,28,https://cdn.sofifa.org/48/18/players/169713.png,Jamaica,https://cdn.sofifa.org/flags/82.png,66,66,Rotherham United,https://cdn.sofifa.org/24/18/teams/1797.png,€500K,€4K,1735
9826,9826,231410,Brahim Díaz,17,https://cdn.sofifa.org/48/18/players/231410.png,Spain,https://cdn.sofifa.org/flags/45.png,66,85,Manchester City,https://cdn.sofifa.org/24/18/teams/10.png,€1.3M,€15K,1560
9827,9827,232946,K. Taketomi,26,https://cdn.sofifa.org/48/18/players/232946.png,Japan,https://cdn.sofifa.org/flags/163.png,66,67,Kashiwa Reysol,https://cdn.sofifa.org/24/18/teams/101145.png,€750K,€4K,1700
9828,9828,240114,Cleylton Santos,24,https://cdn.sofifa.org/48/18/players/240114.png,Brazil,https://cdn.sofifa.org/flags/54.png,66,70,CF Os Belenenses,https://cdn.sofifa.org/24/18/teams/1889.png,€700K,€2K,1320
9829,9829,191218,D. Jaković,31,https://cdn.sofifa.org/48/18/players/191218.png,Canada,https://cdn.sofifa.org/flags/70.png,66,66,,https://cdn.sofifa.org/flags/70.png,€0,€0,1473
9830,9830,189171,A. Chicksen,25,https://cdn.sofifa.org/48/18/players/189171.png,England,https://cdn.sofifa.org/flags/14.png,66,69,Bradford City,https://cdn.sofifa.org/24/18/teams/1804.png,€675K,€3K,1693
9831,9831,194035,N. Miatke,27,https://cdn.sofifa.org/48/18/players/194035.png,Germany,https://cdn.sofifa.org/flags/21.png,66,67,FSV Zwickau,https://cdn.sofifa.org/24/18/teams/110592.png,€600K,€1K,1794
9832,9832,212980,B. Dabanli,27,https://cdn.sofifa.org/48/18/players/212980.png,Turkey,https://cdn.sofifa.org/flags/48.png,66,69,Rot-Weiß Erfurt,https://cdn.sofifa.org/24/18/teams/100424.png,€650K,€1K,1421
9833,9833,158196,M. Fortuné,35,https://cdn.sofifa.org/48/18/players/158196.png,France,https://cdn.sofifa.org/flags/18.png,66,66,Southend United,https://cdn.sofifa.org/24/18/teams/1954.png,€300K,€3K,1653
9834,9834,230132,D. Dražić,21,https://cdn.sofifa.org/48/18/players/230132.png,Serbia,https://cdn.sofifa.org/flags/51.png,66,76,RC Celta de Vigo,https://cdn.sofifa.org/24/18/teams/450.png,€1M,€6K,1630
9835,9835,234740,M. El Hankouri,20,https://cdn.sofifa.org/48/18/players/234740.png,Morocco,https://cdn.sofifa.org/flags/129.png,66,78,Willem II,https://cdn.sofifa.org/24/18/teams/1907.png,€1.2M,€4K,1722
